Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
Pemberdayaan Masyarakat dalam Edukasi Kanker Serviks di Desa Karang Anyar Kecamatan Jati Agung Lampung Selatan,https://scholar.google.com/scholar?q=+intitle:'Pemberdayaan Masyarakat dalam Edukasi Kanker Serviks di Desa Karang Anyar Kecamatan Jati Agung Lampung Selatan',Tidak ditemukan,"JPM (Jurnal Pengabdian Masyakat) Ruwa Jurai 6 (1), 29-32, 2021",2021,2,pemberdayaan masyarakat edukasi kanker serviks desa karang anyar kecamatan jati agung lampung selatan,Pendidikan Berkualitas
PENGARUH PEMBERIAN EKSTRAK HABBATUSSAUDA (Nigella sativa) TERHADAP KADAR GLUKOSA DARAH TIKUS PUTIH (Rattus norvegicus) GALUR WISTAR JANTAN YANG DIINDUKSI ALOKSAN SEBAGAI UPAYA …,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PEMBERIAN EKSTRAK HABBATUSSAUDA (Nigella sativa) TERHADAP KADAR GLUKOSA DARAH TIKUS PUTIH (Rattus norvegicus) GALUR WISTAR JANTAN YANG DIINDUKSI ALOKSAN SEBAGAI UPAYA …',Tidak ditemukan,"PREPOTIF: Jurnal Kesehatan Masyarakat 5 (1), 408-414",2021,0,pengaruh pemberian ekstrak habbatussauda nigella sativa terhadap kadar glukosa darah tikus putih rattus norvegicus galur wistar jantan diinduksi aloksan upaya,Tanpa Kelaparan
Pengaruh Pemberian Ekstrak Daun Kelor (Moringa oleifera) Terhadap Kadar Hemoglobin Pada Tikus Putih (Rattus norvegicus) Galur Wistar Jantan,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Pemberian Ekstrak Daun Kelor (Moringa oleifera) Terhadap Kadar Hemoglobin Pada Tikus Putih (Rattus norvegicus) Galur Wistar Jantan',Tidak ditemukan,"Jurnal Medika Malhayati. DOI 10, 2021",2021,7,pengaruh pemberian ekstrak daun kelor moringa oleifera terhadap kadar hemoglobin tikus putih rattus norvegicus galur wistar jantan,Ekosistem Darat
Implementasi Pembelajaran Kewirausahaan Di Masa New Normal,https://scholar.google.com/scholar?q=+intitle:'Implementasi Pembelajaran Kewirausahaan Di Masa New Normal',Tidak ditemukan,"Wahana Dedikasi: Jurnal PkM Ilmu Kependidikan 4 (1), 63-67, 2021",2021,2,implementasi pembelajaran kewirausahaan masa new normal,Pendidikan Berkualitas
The effect plyometric training with active-passive recovery for 8 weeks on performance physical abilities male judo athletes,https://scholar.google.com/scholar?q=+intitle:'The effect plyometric training with active-passive recovery for 8 weeks on performance physical abilities male judo athletes',Tidak ditemukan,"Pedagogy of Physical Culture and Sports 25 (6), 361-366, 2021",2021,15,the effect plyometric training with activepassive recovery for 8 weeks on performance physical abilities male judo athletes,Kemitraan untuk Mencapai Tujuan
Utilization of Post-Exercise Recovery and Plyometric Training for 8 Weeks on Performance Agility and Leg Power: Factorial Design Experimental Study,https://scholar.google.com/scholar?q=+intitle:'Utilization of Post-Exercise Recovery and Plyometric Training for 8 Weeks on Performance Agility and Leg Power: Factorial Design Experimental Study',Tidak ditemukan,"INTERNATIONAL JOURNAL OF PHARMACEUTICAL RESEARCH 13 (3), 1560-1566, 2021",2021,0,utilization of postexercise recovery and plyometric training for 8 weeks on performance agility and leg power factorial design experimental study,Kemitraan untuk Mencapai Tujuan
Analisis Motivasi Berprestasi Mahasiswa Dalam Sistem Pembelajaran Berbasis blended learning Era Industri 4.0,https://scholar.google.com/scholar?q=+intitle:'Analisis Motivasi Berprestasi Mahasiswa Dalam Sistem Pembelajaran Berbasis blended learning Era Industri 4.0',Tidak ditemukan,"Jurnal Inovatif Ilmu Pendidikan 3 (1), 61-69, 2021",2021,0,analisis motivasi berprestasi mahasiswa sistem pembelajaran berbasis blended learning era industri 40,Pendidikan Berkualitas
ANALISIS DAN PERANCANGAN SISTEM INFORMASI PERPUSTAKAAN BERBASIS WEB DI SMP N 4 UNGGULAN WAY TUBA,https://scholar.google.com/scholar?q=+intitle:'ANALISIS DAN PERANCANGAN SISTEM INFORMASI PERPUSTAKAAN BERBASIS WEB DI SMP N 4 UNGGULAN WAY TUBA',Tidak ditemukan,"Seminar Nasional Teknologi Terapan 1 (1), 97-101, 2021",2021,0,analisis perancangan sistem informasi perpustakaan berbasis web smp n 4 unggulan way tuba,Pendidikan Berkualitas
Identification Public Space of Sport in Pesawaran Regency,https://scholar.google.com/scholar?q=+intitle:'Identification Public Space of Sport in Pesawaran Regency',Tidak ditemukan,"International Conference on Science, Education, and Technology 7, 86-88, 2021",2021,0,identification public space of sport in pesawaran regency,Pendidikan Berkualitas
"Specific Periodization of Martial Athletes: Profil Analysis Performance Endurance, Speed, and Explosive Leg Power","https://scholar.google.com/scholar?q=+intitle:'Specific Periodization of Martial Athletes: Profil Analysis Performance Endurance, Speed, and Explosive Leg Power'",Tidak ditemukan,"“4th International Conference In Health Sciences (ICHS)”, 2021",2021,0,specific periodization of martial athletes profil analysis performance endurance speed and explosive leg power,Kemitraan untuk Mencapai Tujuan
PELATIHAN PENYUSUNAN INSTRUMEN TES MATEMATIKA DAN IPA SD KELAS TINGGI,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN PENYUSUNAN INSTRUMEN TES MATEMATIKA DAN IPA SD KELAS TINGGI',Tidak ditemukan,"Ruang Pengabdian: Jurnal Pengabdian Kepada Masyarakat 1 (1), 34-40, 2021",2021,0,pelatihan penyusunan instrumen tes matematika ipa sd kelas tinggi,Pendidikan Berkualitas
SKRINING BAKTERI-BAKTERI ISOLAT LOKAL ASAL PENGOMPOSAN LIMBAH DOMESTIK SEBAGAI PENGHASIL LIPASE TOLERAN PELARUT ORGANIK,https://scholar.google.com/scholar?q=+intitle:'SKRINING BAKTERI-BAKTERI ISOLAT LOKAL ASAL PENGOMPOSAN LIMBAH DOMESTIK SEBAGAI PENGHASIL LIPASE TOLERAN PELARUT ORGANIK',Tidak ditemukan,,2021,0,skrining bakteribakteri isolat lokal asal pengomposan limbah domestik penghasil lipase toleran pelarut organik,Ekosistem Darat
Successful Penile Replantation With Cavernoglandular Shunt Procedure In Urban Setting: A Case Series,https://scholar.google.com/scholar?q=+intitle:'Successful Penile Replantation With Cavernoglandular Shunt Procedure In Urban Setting: A Case Series',Tidak ditemukan,"Urology Journal 18 (05), 573-576, 2021",2021,0,successful penile replantation with cavernoglandular shunt procedure in urban setting a case series,Kota dan Permukiman Berkelanjutan
"Tamsulosin and sodium diclofenac as an effective therapy to reduce pain after ureteral stent removal: a prospective, double blinded randomized placebo controlled trial","https://scholar.google.com/scholar?q=+intitle:'Tamsulosin and sodium diclofenac as an effective therapy to reduce pain after ureteral stent removal: a prospective, double blinded randomized placebo controlled trial'",Tidak ditemukan,"Urology Journal 18 (01), 111-116, 2021",2021,6,tamsulosin and sodium diclofenac as an effective therapy to reduce pain after ureteral stent removal a prospective double blinded randomized placebo controlled trial,Kesehatan dan Kesejahteraan
PENINGKATAN PENGETAHUAN MASYARAKAT MENGENAI VAKSINASI DAN AKTIVASI SATUAN PENUGASAN (SATGAS) VAKSINASI DI TINGKAT KELURAHAN DI WILAYAH KERJA PUSKESMAS SIMPUR KOTA BANDAR LAMPUNG,https://scholar.google.com/scholar?q=+intitle:'PENINGKATAN PENGETAHUAN MASYARAKAT MENGENAI VAKSINASI DAN AKTIVASI SATUAN PENUGASAN (SATGAS) VAKSINASI DI TINGKAT KELURAHAN DI WILAYAH KERJA PUSKESMAS SIMPUR KOTA BANDAR LAMPUNG',Tidak ditemukan,"unila, 2021",2021,0,peningkatan pengetahuan masyarakat mengenai vaksinasi aktivasi satuan penugasan satgas vaksinasi tingkat kelurahan wilayah kerja puskesmas simpur kota bandar lampung,Kota dan Permukiman Berkelanjutan
Model Prediksi Faktor-Faktor Yang Mempengaruhi Kejadian Batu Ginjal Di Rumah Sakit Umum Daerah Abdul Moeloek Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Model Prediksi Faktor-Faktor Yang Mempengaruhi Kejadian Batu Ginjal Di Rumah Sakit Umum Daerah Abdul Moeloek Provinsi Lampung',Tidak ditemukan,"Skripsi, 2021",2021,4,model prediksi faktorfaktor mempengaruhi kejadian batu ginjal rumah sakit umum daerah abdul moeloek provinsi lampung,Kesehatan dan Kesejahteraan
Peningkatan Pengetahuan Masyarakat Mengenai Vaksinasi dan Aktivasi Satuan Penugasan (Satgas) Vaksinasi Di Tingkat Kelurahan Di Kecamatan Sukarame Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Peningkatan Pengetahuan Masyarakat Mengenai Vaksinasi dan Aktivasi Satuan Penugasan (Satgas) Vaksinasi Di Tingkat Kelurahan Di Kecamatan Sukarame Kota Bandar Lampung',Tidak ditemukan,"JPM (Jurnal Pengabdian Masyakat) Ruwa Jurai 6 (1), 107-110, 2021",2021,0,peningkatan pengetahuan masyarakat mengenai vaksinasi aktivasi satuan penugasan satgas vaksinasi tingkat kelurahan kecamatan sukarame kota bandar lampung,Kota dan Permukiman Berkelanjutan
Pemeriksaan Kadar Gula Darah Dan Promosi Kesehatan Untuk Meningkatkan Perilaku Pencegahan Diabetes Melitus Tipe 2,https://scholar.google.com/scholar?q=+intitle:'Pemeriksaan Kadar Gula Darah Dan Promosi Kesehatan Untuk Meningkatkan Perilaku Pencegahan Diabetes Melitus Tipe 2',Tidak ditemukan,"JPM (Jurnal Pengabdian Masyakat) Ruwa Jurai 6 (1), 90-93, 2021",2021,5,pemeriksaan kadar gula darah promosi kesehatan meningkatkan perilaku pencegahan diabetes melitus tipe 2,Kesehatan dan Kesejahteraan
Promosi kesehatan untuk meningkatkan perilaku pemeliharaan kesehatan ginjal sebagai upaya pencegahan batu ginjal di desa margakaya lampung selatan,https://scholar.google.com/scholar?q=+intitle:'Promosi kesehatan untuk meningkatkan perilaku pemeliharaan kesehatan ginjal sebagai upaya pencegahan batu ginjal di desa margakaya lampung selatan',Tidak ditemukan,"DIPA FAKULTAS KEDOKTERAN 2021, 2021",2021,4,promosi kesehatan meningkatkan perilaku pemeliharaan kesehatan ginjal upaya pencegahan batu ginjal desa margakaya lampung selatan,Kesehatan dan Kesejahteraan
Voices from the Frontliners: The Case of Motivations and Challenges of Mismatched Women Teachers in Public Secondary Schools,https://scholar.google.com/scholar?q=+intitle:'Voices from the Frontliners: The Case of Motivations and Challenges of Mismatched Women Teachers in Public Secondary Schools',Tidak ditemukan,"Turkish Online Journal of Qualitative Inquiry 12 (2), 201-221, 2021",2021,4,voices from the frontliners the case of motivations and challenges of mismatched women teachers in public secondary schools,Pendidikan Berkualitas
Voices from the frontliners: The case of motivations and challenges of mismatched women teachers in public secondary schools Öncülerin Sesleri: Devlet Ortaokullarındaki Uyumsuz …,https://scholar.google.com/scholar?q=+intitle:'Voices from the frontliners: The case of motivations and challenges of mismatched women teachers in public secondary schools Öncülerin Sesleri: Devlet Ortaokullarındaki Uyumsuz …',Tidak ditemukan,,2021,0,voices from the frontliners the case of motivations and challenges of mismatched women teachers in public secondary schools öncülerin sesleri devlet ortaokullarındaki uyumsuz,Pendidikan Berkualitas
Penafsiran Stratigrafi Daerah Gunung Batu Dan 2 Sekitarnya Berdasarkan Data Magnetotellutik,https://scholar.google.com/scholar?q=+intitle:'Penafsiran Stratigrafi Daerah Gunung Batu Dan 2 Sekitarnya Berdasarkan Data Magnetotellutik',Tidak ditemukan,"Jurnal Geofisika Eksplorasi, 2021",2021,1,penafsiran stratigrafi daerah gunung batu 2 sekitarnya berdasarkan data magnetotellutik,Ekosistem Darat
Legal Protection of Ulayat Rights: Contextualization and Policies,https://scholar.google.com/scholar?q=+intitle:'Legal Protection of Ulayat Rights: Contextualization and Policies',Tidak ditemukan,"I-COFFEES 2019: Proceedings of the 2nd International Conference on …, 2021",2021,1,legal protection of ulayat rights contextualization and policies,"Perdamaian, Keadilan dan Kelembagaan"
Inisiasi Desa Tangguh Bencana Berbasis Legal and Community Development di Kampung Bumi Mas,https://scholar.google.com/scholar?q=+intitle:'Inisiasi Desa Tangguh Bencana Berbasis Legal and Community Development di Kampung Bumi Mas',Tidak ditemukan,"Jurnal Pengabdian Kepada Masyarakat Sakai Sambayan 5 (1), 32-38, 2021",2021,8,inisiasi desa tangguh bencana berbasis legal and community development kampung bumi mas,Kota dan Permukiman Berkelanjutan
Hukum Otonomi Daerah,https://scholar.google.com/scholar?q=+intitle:'Hukum Otonomi Daerah',Tidak ditemukan,"Yogyakarta: Suluh Media, 2021",2021,2,hukum otonomi daerah,Kota dan Permukiman Berkelanjutan
Perempuan & Keadilan Gender Dalam Perspektif Hukum,https://scholar.google.com/scholar?q=+intitle:'Perempuan & Keadilan Gender Dalam Perspektif Hukum',Tidak ditemukan,"Bandar Lampung: Pustaka Media, 2021",2021,5,perempuan keadilan gender perspektif hukum,Kesetaraan Gender
Pelatihan Pembuatan Proposal Penelitian Ptk Bagi Guru-Guru Di Kabupaten Way Kanan,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Pembuatan Proposal Penelitian Ptk Bagi Guru-Guru Di Kabupaten Way Kanan',Tidak ditemukan,"SAKAI SAMBAYAN 5 (1), 26-31, 2021",2021,1,pelatihan pembuatan proposal penelitian ptk bagi guruguru kabupaten way kanan,Pendidikan Berkualitas
"Study Of Land Use Changes With Spatial Approach Sukoharjo District, Pringsewu Regency","https://scholar.google.com/scholar?q=+intitle:'Study Of Land Use Changes With Spatial Approach Sukoharjo District, Pringsewu Regency'",Tidak ditemukan,"Study Of Land Use Changes With Spatial Approach Sukoharjo District …, 2021",2021,0,study of land use changes with spatial approach sukoharjo district pringsewu regency,Kota dan Permukiman Berkelanjutan
International Journal of Multicultural and Multireligious Understanding,https://scholar.google.com/scholar?q=+intitle:'International Journal of Multicultural and Multireligious Understanding',Tidak ditemukan,,2021,0,international journal of multicultural and multireligious understanding,Kesetaraan Gender
Sistem Informasi Pelayanan Kelurahan Pajar Bulan Berbasis Website dengan Metode AGILE Development,https://scholar.google.com/scholar?q=+intitle:'Sistem Informasi Pelayanan Kelurahan Pajar Bulan Berbasis Website dengan Metode AGILE Development',Tidak ditemukan,"Buguh: Jurnal Pengabdian Kepada Masyarakat 1 (4), 8-15, 2021",2021,8,sistem informasi pelayanan kelurahan pajar bulan berbasis website metode agile development,Pendidikan Berkualitas
Turnityn: Study of Sustainable Food Agricultural Land (LP2B) Using Spatial Approach South Pringsewu District,https://scholar.google.com/scholar?q=+intitle:'Turnityn: Study of Sustainable Food Agricultural Land (LP2B) Using Spatial Approach South Pringsewu District',Tidak ditemukan,"IJMMU, 2021",2021,0,turnityn study of sustainable food agricultural land lp2b using spatial approach south pringsewu district,Kota dan Permukiman Berkelanjutan
Study of Sustainable Food Agricultural Land (LP2B) Using Spatial Approach South Pringsewu District,https://scholar.google.com/scholar?q=+intitle:'Study of Sustainable Food Agricultural Land (LP2B) Using Spatial Approach South Pringsewu District',Tidak ditemukan,"International Journal of Multicultural and Multireligious Understanding 8 …, 2021",2021,4,study of sustainable food agricultural land lp2b using spatial approach south pringsewu district,Kota dan Permukiman Berkelanjutan
"Turnityn: Study Of Land Use Changes With Spatial Approach Sukoharjo District, Pringsewu Regency","https://scholar.google.com/scholar?q=+intitle:'Turnityn: Study Of Land Use Changes With Spatial Approach Sukoharjo District, Pringsewu Regency'",Tidak ditemukan,"IJPSAT, 2021",2021,0,turnityn study of land use changes with spatial approach sukoharjo district pringsewu regency,Kota dan Permukiman Berkelanjutan
"Turnityn: Social Geography Study On The Distribution Of Uninhabitable Houses In Landslide Prone Areas, Kelumbayan District, Tanggamus Regency","https://scholar.google.com/scholar?q=+intitle:'Turnityn: Social Geography Study On The Distribution Of Uninhabitable Houses In Landslide Prone Areas, Kelumbayan District, Tanggamus Regency'",Tidak ditemukan,"IJPSAT, 2021",2021,0,turnityn social geography study on the distribution of uninhabitable houses in landslide prone areas kelumbayan district tanggamus regency,Kota dan Permukiman Berkelanjutan
Deskripsi Objek Wisata Puncak Mas Kelurahan Sukadanaham Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Deskripsi Objek Wisata Puncak Mas Kelurahan Sukadanaham Kota Bandar Lampung',Tidak ditemukan,"Jurnal Penelitian Geografi (JPG) 9 (1), 17-22, 2021",2021,4,deskripsi objek wisata puncak mas kelurahan sukadanaham kota bandar lampung,Kota dan Permukiman Berkelanjutan
Understanding study of sustainable food agricultural land (LP2B) using spatial approach South Pringsewu District,https://scholar.google.com/scholar?q=+intitle:'Understanding study of sustainable food agricultural land (LP2B) using spatial approach South Pringsewu District',Tidak ditemukan,"Int. J. Multicult. Multi-Relig 8, 74-86, 2021",2021,7,understanding study of sustainable food agricultural land lp2b using spatial approach south pringsewu district,Kota dan Permukiman Berkelanjutan
Analisis Sebaran Ruang Terbuka Hijau di Kecamatan Banyumas Kabupaten Pringsewu,https://scholar.google.com/scholar?q=+intitle:'Analisis Sebaran Ruang Terbuka Hijau di Kecamatan Banyumas Kabupaten Pringsewu',Tidak ditemukan,"Jurnal Penelitian Geografi (JPG) 9 (1), 9-16, 2021",2021,2,analisis sebaran ruang terbuka hijau kecamatan banyumas kabupaten pringsewu,Kota dan Permukiman Berkelanjutan
SMADAV (SMANDANA ADVANCE ART VIBRATION) SEBAGAI WADAH PENGEMBANGAN MINAT DAN BAKAT PEMUDA PEMUDI KAMPUNG KALIPAPAN MELALUI PERTUNJUKAN SENI,https://scholar.google.com/scholar?q=+intitle:'SMADAV (SMANDANA ADVANCE ART VIBRATION) SEBAGAI WADAH PENGEMBANGAN MINAT DAN BAKAT PEMUDA PEMUDI KAMPUNG KALIPAPAN MELALUI PERTUNJUKAN SENI',Tidak ditemukan,"Jurnal Pengabdian Sosial Indonesia 1 (2), 78-83, 2021",2021,0,smadav smandana advance art vibration wadah pengembangan minat bakat pemuda pemudi kampung kalipapan melalui pertunjukan seni,Pendidikan Berkualitas
LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH,https://scholar.google.com/scholar?q=+intitle:'LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH',Tidak ditemukan,"Sensing and Bio-Sensing Research 34, 2021",2021,1,lembar hasil penilaian sejawat sebidang peer review karya ilmiah jurnal ilmiah,Ekosistem Darat
Pembentukan Karakter Akhlak Mulia Mahasiswa Universitas Lampung Melalui Penerapan Model Pembelajaran Blended Learning System Edu Smart Mata Kuliah Pendidikan Bahasa Indonesia,https://scholar.google.com/scholar?q=+intitle:'Pembentukan Karakter Akhlak Mulia Mahasiswa Universitas Lampung Melalui Penerapan Model Pembelajaran Blended Learning System Edu Smart Mata Kuliah Pendidikan Bahasa Indonesia',Tidak ditemukan,"Seminar Nasional Pendidikan Fakultas Keguruan dan Ilmu Pendidikan …, 2021",2021,0,pembentukan karakter akhlak mulia mahasiswa universitas lampung melalui penerapan model pembelajaran blended learning system edu smart mata kuliah pendidikan bahasa indonesia,Pendidikan Berkualitas
