Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
THE EFFECTIVENESS OF THE ROLE OF THE MEDIATOR IN THE EQUITABLE SETTLEMENT OF INDUSTRIAL RELATIONS DISPUTES,https://scholar.google.com/scholar?q=+intitle:'THE EFFECTIVENESS OF THE ROLE OF THE MEDIATOR IN THE EQUITABLE SETTLEMENT OF INDUSTRIAL RELATIONS DISPUTES',Tidak ditemukan,"Journal Philosophy of Law 2 (1), 1-12, 2021",2021,0,the effectiveness of the role of the mediator in the equitable settlement of industrial relations disputes,"Perdamaian, Keadilan dan Kelembagaan"
5% Overall Similarity FOSTERING THE SUSTAINABILITY OF COMMUNITY FORESTRY PROGRAM: CASE STUDY IN LAMPUNG-SUMATRA,https://scholar.google.com/scholar?q=+intitle:'5% Overall Similarity FOSTERING THE SUSTAINABILITY OF COMMUNITY FORESTRY PROGRAM: CASE STUDY IN LAMPUNG-SUMATRA',Tidak ditemukan,"University of Forestry 10, Kliment Ohridski Blvd. 1797, Sofia, Bulgaria, 2021",2021,0,5 overall similarity fostering the sustainability of community forestry program case study in lampungsumatra,Kota dan Permukiman Berkelanjutan
Evaluasi Formulasi Kebijakan Smart Village Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Evaluasi Formulasi Kebijakan Smart Village Provinsi Lampung',Tidak ditemukan,"Universitas Lampung, 2021",2021,5,evaluasi formulasi kebijakan smart village provinsi lampung,Kota dan Permukiman Berkelanjutan
Sustainable compost prepared from oyster mushroom substrate microparticles with domestic wastes as local starters,https://scholar.google.com/scholar?q=+intitle:'Sustainable compost prepared from oyster mushroom substrate microparticles with domestic wastes as local starters',Tidak ditemukan,"Moroccan Journal of Chemistry 10 (4), J. Chem. 10 N° 4 (2022) 726-737, 2022",2022,5,sustainable compost prepared from oyster mushroom substrate microparticles with domestic wastes as local starters,Kota dan Permukiman Berkelanjutan
Pelatihan Pembuatan Naskah Dokumentasi Koleksi Museum Kekhatuan Semaka di Kabupaten Tanggamus,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Pembuatan Naskah Dokumentasi Koleksi Museum Kekhatuan Semaka di Kabupaten Tanggamus',Tidak ditemukan,"Jurnal Pengabdian Sosial Indonesia 1 (1), 1-9, 2021",2021,2,pelatihan pembuatan naskah dokumentasi koleksi museum kekhatuan semaka kabupaten tanggamus,Pendidikan Berkualitas
"Cek Similarity/Originality, Students Conceptions adn Problem-Solving Ability on Topic Chemical Thermodynamics","https://scholar.google.com/scholar?q=+intitle:'Cek Similarity/Originality, Students Conceptions adn Problem-Solving Ability on Topic Chemical Thermodynamics'",Tidak ditemukan,"FKIP Unila, 2021",2021,0,cek similarityoriginality students conceptions adn problemsolving ability on topic chemical thermodynamics,Energi Bersih dan Terjangkau
Reservoir properties prediction using seismic inversion and geostatistical integration,https://scholar.google.com/scholar?q=+intitle:'Reservoir properties prediction using seismic inversion and geostatistical integration',Tidak ditemukan,"IOP Conference Series: Materials Science and Engineering 1173 (1), 012008, 2021",2021,0,reservoir properties prediction using seismic inversion and geostatistical integration,Ekosistem Laut
Uji Keaslian Kopi Bubuk Spesialti Arabika Gayo Aceh Menggunakan Spektroskopi UV dan Kemometrika,https://scholar.google.com/scholar?q=+intitle:'Uji Keaslian Kopi Bubuk Spesialti Arabika Gayo Aceh Menggunakan Spektroskopi UV dan Kemometrika',Tidak ditemukan,"agriTECH 41 (1), 58-70, 2021",2021,2,uji keaslian kopi bubuk spesialti arabika gayo aceh menggunakan spektroskopi uv kemometrika,Energi Bersih dan Terjangkau
"An assessment of Sumatran elephant presences (Elephas maximus sumatranus) in Kotaagung Utara (Lampung, Indonesia) as a potential tourism attraction:-","https://scholar.google.com/scholar?q=+intitle:'An assessment of Sumatran elephant presences (Elephas maximus sumatranus) in Kotaagung Utara (Lampung, Indonesia) as a potential tourism attraction:-'",Tidak ditemukan,"Biodiversitas Journal of Biological Diversity 22 (12), 2021",2021,4,an assessment of sumatran elephant presences elephas maximus sumatranus in kotaagung utara lampung indonesia as a potential tourism attraction,Ekosistem Darat
Cangget Agung dan Implementasinya terhadap Pendidikan Karakter (Kajian Nilai),https://scholar.google.com/scholar?q=+intitle:'Cangget Agung dan Implementasinya terhadap Pendidikan Karakter (Kajian Nilai)',Tidak ditemukan,"JOURNAL OF MUSIC EDUCATION AND PERFORMING ARTS 1 (1), 30-40, 2021",2021,0,cangget agung implementasinya terhadap pendidikan karakter kajian nilai,Pendidikan Berkualitas
Signifikansi Budaya Kampung Wana menuju Pelestarian Landskap Budaya,https://scholar.google.com/scholar?q=+intitle:'Signifikansi Budaya Kampung Wana menuju Pelestarian Landskap Budaya',Tidak ditemukan,,2021,0,signifikansi budaya kampung wana menuju pelestarian landskap budaya,Kota dan Permukiman Berkelanjutan
Pemberdayaan Perempuan Dalam Upaya Deteksi Dini Kanker ServiksMelalui Metode Reproductive Organ Self Examination (ROSE) di Desa Sidosari Kecamatan Natar Lampung Selatan,https://scholar.google.com/scholar?q=+intitle:'Pemberdayaan Perempuan Dalam Upaya Deteksi Dini Kanker ServiksMelalui Metode Reproductive Organ Self Examination (ROSE) di Desa Sidosari Kecamatan Natar Lampung Selatan',Tidak ditemukan,"JPM (Jurnal Pengabdian Masyakat) Ruwa Jurai 6 (1), 37-40, 2022",2022,4,pemberdayaan perempuan upaya deteksi dini kanker serviksmelalui metode reproductive organ self examination rose desa sidosari kecamatan natar lampung selatan,Kesetaraan Gender
Pembuatan eco enzyme sebagai hand sanitizer dalam upaya pencegahan covid-19 bagi warga SMPN 2 Sekampung,https://scholar.google.com/scholar?q=+intitle:'Pembuatan eco enzyme sebagai hand sanitizer dalam upaya pencegahan covid-19 bagi warga SMPN 2 Sekampung',Tidak ditemukan,"Jurnal Pengabdian Kepada Masyarakat (JPKM) TABIKPUN 3 (1), 61-68, 2022",2022,9,pembuatan eco enzyme hand sanitizer upaya pencegahan covid19 bagi warga smpn 2 sekampung,Ekosistem Darat
Analisis pendapatan dan efisiensi teknis usahatani bawang merah di Kecamatan Gunung Alip Kabupaten Tanggamus Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Analisis pendapatan dan efisiensi teknis usahatani bawang merah di Kecamatan Gunung Alip Kabupaten Tanggamus Provinsi Lampung',Tidak ditemukan,"Jurnal Ilmu Ilmu Agribisnis: Journal of Agribusiness Science 9 (1), 62-69, 2021",2021,16,analisis pendapatan efisiensi teknis usahatani bawang merah kecamatan gunung alip kabupaten tanggamus provinsi lampung,"Industri, Inovasi dan Infrastruktur"
Analisis heat loss dan pemetaan sebaran suhu permukaan manifestasi di lapangan panas bumi Way Ratai,https://scholar.google.com/scholar?q=+intitle:'Analisis heat loss dan pemetaan sebaran suhu permukaan manifestasi di lapangan panas bumi Way Ratai',Tidak ditemukan,,2021,1,analisis heat loss pemetaan sebaran suhu permukaan manifestasi lapangan panas bumi way ratai,Penanganan Perubahan Iklim
Identifikasi Akuifer Air Tanah dan Edukasi Kualitas Air Bersih di Kelurahan Sukadanaham Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Identifikasi Akuifer Air Tanah dan Edukasi Kualitas Air Bersih di Kelurahan Sukadanaham Bandar Lampung',Tidak ditemukan,"Jurnal Pengabdian Kepada Masyarakat Sakai Sambayan 6 (3), 206-209, 2022",2022,2,identifikasi akuifer air tanah edukasi kualitas air bersih kelurahan sukadanaham bandar lampung,Air Bersih dan Sanitasi Layak
POLA INTERAKSI ANTAR MAHASISWA PASCASARJANA DALAM REALITAS JARINGAN SOSIAL (Studi Pada Mahasiswa Pascasarjana FISIP UNPAD Angkatan 2014-2016),https://scholar.google.com/scholar?q=+intitle:'POLA INTERAKSI ANTAR MAHASISWA PASCASARJANA DALAM REALITAS JARINGAN SOSIAL (Studi Pada Mahasiswa Pascasarjana FISIP UNPAD Angkatan 2014-2016)',Tidak ditemukan,"SOSIOLOGI: Jurnal Ilmiah Kajian Ilmu Sosial dan Budaya 23 (1), 86-101, 2021",2021,1,pola interaksi antar mahasiswa pascasarjana realitas jaringan sosial studi mahasiswa pascasarjana fisip unpad angkatan 20142016,Pendidikan Berkualitas
The Adoption of Children with a Refugee Status: An Analysis of International Laws and Jurisprudence,https://scholar.google.com/scholar?q=+intitle:'The Adoption of Children with a Refugee Status: An Analysis of International Laws and Jurisprudence',Tidak ditemukan,"Jurnal Jurisprudence, 140-157, 2022",2022,0,the adoption of children with a refugee status an analysis of international laws and jurisprudence,"Perdamaian, Keadilan dan Kelembagaan"
PELAKSANAAN WARIS MASYARAKAT SUKU BADUY MUSLIM DI DESA KANEKES KECAMATAN LEUWIDAMAR KABUPATEN LEBAK PROVINSI BANTEN,https://scholar.google.com/scholar?q=+intitle:'PELAKSANAAN WARIS MASYARAKAT SUKU BADUY MUSLIM DI DESA KANEKES KECAMATAN LEUWIDAMAR KABUPATEN LEBAK PROVINSI BANTEN',Tidak ditemukan,"ISTINBATH 18 (1), 1-20, 2021",2021,0,pelaksanaan waris masyarakat suku baduy muslim desa kanekes kecamatan leuwidamar kabupaten lebak provinsi banten,Pendidikan Berkualitas
Suplementasi Docosahexaenoic Acid (Dha) Sebagai Usaha Preventif Ibu Hamil Dengan Risiko Preeklampsia,https://scholar.google.com/scholar?q=+intitle:'Suplementasi Docosahexaenoic Acid (Dha) Sebagai Usaha Preventif Ibu Hamil Dengan Risiko Preeklampsia',Tidak ditemukan,"Jurnal Kesehatan 14 (1), 78-85, 2021",2021,7,suplementasi docosahexaenoic acid dha usaha preventif ibu hamil risiko preeklampsia,Kesehatan dan Kesejahteraan
Computational approach and flow analysis of chemically reactive tangent hyperbolic nanofluid over a cone and plate,https://scholar.google.com/scholar?q=+intitle:'Computational approach and flow analysis of chemically reactive tangent hyperbolic nanofluid over a cone and plate',Tidak ditemukan,"Waves in Random and Complex Media, 1-15, 2021",2021,18,computational approach and flow analysis of chemically reactive tangent hyperbolic nanofluid over a cone and plate,Energi Bersih dan Terjangkau
Percepatan pembangunan berbasis sektor kunci di Provinsi Lampung tahun 2018 (Analisis input output),https://scholar.google.com/scholar?q=+intitle:'Percepatan pembangunan berbasis sektor kunci di Provinsi Lampung tahun 2018 (Analisis input output)',Tidak ditemukan,"Jurnal Ekonomi Pembangunan 11 (1), 32-41, 2022",2022,2,percepatan pembangunan berbasis sektor kunci provinsi lampung tahun 2018 analisis input output,Pekerjaan Layak dan Pertumbuhan Ekonomi
STRATEGI BERTAHAN HIDUP BURUH PENGRAJIN IKAN ASIN DALAM MENGHADAPI PANDEMI COVID-19,https://scholar.google.com/scholar?q=+intitle:'STRATEGI BERTAHAN HIDUP BURUH PENGRAJIN IKAN ASIN DALAM MENGHADAPI PANDEMI COVID-19',Tidak ditemukan,"Jurnal Sociologie 1 (2), 151-167, 2022",2022,0,strategi bertahan hidup buruh pengrajin ikan asin menghadapi pandemi covid19,Penanganan Perubahan Iklim
Similirity: National Insights and Youth Political Attitudes in Rural Lampung Against Negative Campaign,https://scholar.google.com/scholar?q=+intitle:'Similirity: National Insights and Youth Political Attitudes in Rural Lampung Against Negative Campaign',Tidak ditemukan,"Universitas Muhammadiyah Tangerang, 2021",2021,0,similirity national insights and youth political attitudes in rural lampung against negative campaign,Berkurangnya Kesenjangan
"Uji Komparatif Hormon Ovaprim, Spawnprim, dan HCG pada Proses Pemijahan Ikan Patin Siam (Pangasianodon hypophthalmus)","https://scholar.google.com/scholar?q=+intitle:'Uji Komparatif Hormon Ovaprim, Spawnprim, dan HCG pada Proses Pemijahan Ikan Patin Siam (Pangasianodon hypophthalmus)'",Tidak ditemukan,"Jurnal Perikanan Kelautan, 2021",2021,8,uji komparatif hormon ovaprim spawnprim hcg proses pemijahan ikan patin siam pangasianodon hypophthalmus,Ekosistem Laut
Analysing the relationship between ethical leadership and the voice of Malaysian Muslim employees,https://scholar.google.com/scholar?q=+intitle:'Analysing the relationship between ethical leadership and the voice of Malaysian Muslim employees',Tidak ditemukan,"HTS Teologiese Studies/Theological Studies 78 (4), 2022",2022,11,analysing the relationship between ethical leadership and the voice of malaysian muslim employees,Pendidikan Berkualitas
Strategi menulis kreatif dalam pembelajaran daring siswa SMP di Kabupaten Pringsewu tahun 2020,https://scholar.google.com/scholar?q=+intitle:'Strategi menulis kreatif dalam pembelajaran daring siswa SMP di Kabupaten Pringsewu tahun 2020',Tidak ditemukan,"Aksara: Jurnal Bahasa dan Sastra 22 (1), 105-115, 2021",2021,4,strategi menulis kreatif pembelajaran daring siswa smp kabupaten pringsewu tahun 2020,Pendidikan Berkualitas
Similirity_2014_Simanjuntak_IJC_14_3_233-238_2,https://scholar.google.com/scholar?q=+intitle:'Similirity_2014_Simanjuntak_IJC_14_3_233-238_2',Tidak ditemukan,"-, 2021",2021,0,similirity_2014_simanjuntak_ijc_14_3_233238_2,Berkurangnya Kesenjangan
Designing physics learning based on local potential during new normal era,https://scholar.google.com/scholar?q=+intitle:'Designing physics learning based on local potential during new normal era',Tidak ditemukan,"Journal of Innovation in Educational and Cultural Research 3 (1), 30-40, 2022",2022,14,designing physics learning based on local potential during new normal era,Pendidikan Berkualitas
Makna Nilai Kehidupan Masyarakat Dalam Budaya Kearifan Lokal Pada Motif Kain Tapis Lampung,https://scholar.google.com/scholar?q=+intitle:'Makna Nilai Kehidupan Masyarakat Dalam Budaya Kearifan Lokal Pada Motif Kain Tapis Lampung',Tidak ditemukan,"Antropocene: Jurnal Penelitian Ilmu Humaniora 2 (4), 125-132, 2022",2022,5,makna nilai kehidupan masyarakat budaya kearifan lokal motif kain tapis lampung,Kota dan Permukiman Berkelanjutan
Analisis Pengaruh Penggunaan Serat Polypropylene Terhadap Self Compacting Concrete (SCC) dengan Bahan Dasar Agregat Kasar Gradasi Senjang (Gap-Grading),https://scholar.google.com/scholar?q=+intitle:'Analisis Pengaruh Penggunaan Serat Polypropylene Terhadap Self Compacting Concrete (SCC) dengan Bahan Dasar Agregat Kasar Gradasi Senjang (Gap-Grading)',Tidak ditemukan,"Jurnal Rekayasa Sipil dan Desain 9 (2), 487108, 2021",2021,0,analisis pengaruh penggunaan serat polypropylene terhadap self compacting concrete scc bahan dasar agregat kasar gradasi senjang gapgrading,Berkurangnya Kesenjangan
"Pengaruh Pemanfaatan E-Learning, Kemandirian Belajar, Sarana Pembelajaran Online, Dan Perhatian Orang Tua Terhadap Motivasi Belajar Ekonomi Peserta Didik Kelas X IPS SMA Negeri …","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Pemanfaatan E-Learning, Kemandirian Belajar, Sarana Pembelajaran Online, Dan Perhatian Orang Tua Terhadap Motivasi Belajar Ekonomi Peserta Didik Kelas X IPS SMA Negeri …'",Tidak ditemukan,"FAKULTAS ILMU KEGURUAN DAN ILMU PENDIDIKAN, 2021",2021,3,pengaruh pemanfaatan elearning kemandirian belajar sarana pembelajaran online perhatian orang tua terhadap motivasi belajar ekonomi peserta didik kelas x ips sma negeri,Pendidikan Berkualitas
Sektor Pertanian untuk Pertumbuhan Ekonomi Regional Lampung,https://scholar.google.com/scholar?q=+intitle:'Sektor Pertanian untuk Pertumbuhan Ekonomi Regional Lampung',Tidak ditemukan,"Journal of Food System and Agribusiness, 102-111, 2022",2022,10,sektor pertanian pertumbuhan ekonomi regional lampung,Pekerjaan Layak dan Pertumbuhan Ekonomi
Analysis of the Effect of Blended Learning Model on Employee Class Students Learning Motivation,https://scholar.google.com/scholar?q=+intitle:'Analysis of the Effect of Blended Learning Model on Employee Class Students Learning Motivation',Tidak ditemukan,"Jurnal Pendidikan MIPA 22 (2), 226-234, 2021",2021,19,analysis of the effect of blended learning model on employee class students learning motivation,Pendidikan Berkualitas
Pemberdayaan Masyarakat Dalam Upaya Pelestarian Ekosistem Pesisir Dan Hutan Mangrove Di Dusun Kalangan Desa Pulau Pahawang Kecamatan Marga Punduh Kabupaten Pesawaran Provinsi …,https://scholar.google.com/scholar?q=+intitle:'Pemberdayaan Masyarakat Dalam Upaya Pelestarian Ekosistem Pesisir Dan Hutan Mangrove Di Dusun Kalangan Desa Pulau Pahawang Kecamatan Marga Punduh Kabupaten Pesawaran Provinsi …',Tidak ditemukan,"Jurnal Pengabdian Fakultas Pertanian Universitas Lampung 1 (2), 401-410, 2022",2022,6,pemberdayaan masyarakat upaya pelestarian ekosistem pesisir hutan mangrove dusun kalangan desa pulau pahawang kecamatan marga punduh kabupaten pesawaran provinsi,Ekosistem Darat
Validasi Metode Fotodegradasi Congo Red Terkatalis Zno/Zeolit Y Secara Spektrofotometri Uv-Vis,https://scholar.google.com/scholar?q=+intitle:'Validasi Metode Fotodegradasi Congo Red Terkatalis Zno/Zeolit Y Secara Spektrofotometri Uv-Vis',Tidak ditemukan,"Analit: Analytical and Environmental Chemistry 6 (2), 134-144, 2021",2021,4,validasi metode fotodegradasi congo red terkatalis znozeolit y secara spektrofotometri uvvis,Penanganan Perubahan Iklim
Pemenuhan Kebutuhan Dasar Bagi Pengungsi Banjir Besar Di Perumahan KORPRI Kelurahan Bentiring,https://scholar.google.com/scholar?q=+intitle:'Pemenuhan Kebutuhan Dasar Bagi Pengungsi Banjir Besar Di Perumahan KORPRI Kelurahan Bentiring',Tidak ditemukan,"Jurnal Ilmiah Mahasiswa Miracle 1 (2), 110-116, 2021",2021,0,pemenuhan kebutuhan dasar bagi pengungsi banjir besar perumahan korpri kelurahan bentiring,Air Bersih dan Sanitasi Layak
Hubungan Antara CT Value pada Test RT-PCR Terhadap Parameter Klinis Pasien COVID-19,https://scholar.google.com/scholar?q=+intitle:'Hubungan Antara CT Value pada Test RT-PCR Terhadap Parameter Klinis Pasien COVID-19',Tidak ditemukan,"Medical Profession Journal of Lampung 11 (1), 119-124, 2021",2021,12,hubungan antara ct value test rtpcr terhadap parameter klinis pasien covid19,Kesehatan dan Kesejahteraan
"Pemahaman Etnozoologi Masyarakat Desa Seponjen, Kecamatan Kumpeh, Kabupaten Muaro Jambi sebagai Salah Satu Desa Penyangga Taman Hutan Raya Orang Kayo Hitam, Provinsi Jambi","https://scholar.google.com/scholar?q=+intitle:'Pemahaman Etnozoologi Masyarakat Desa Seponjen, Kecamatan Kumpeh, Kabupaten Muaro Jambi sebagai Salah Satu Desa Penyangga Taman Hutan Raya Orang Kayo Hitam, Provinsi Jambi'",Tidak ditemukan,,2021,0,pemahaman etnozoologi masyarakat desa seponjen kecamatan kumpeh kabupaten muaro jambi salah satu desa penyangga taman hutan raya orang kayo hitam provinsi jambi,Ekosistem Darat
Pengaruh Penerapan Strategi Pembelajaran Poster Session Berbantuan Audio Visual Terhadap Minat Belajar Dan Hasil Belajar Ips Murid Kelas V Sdn No. 39 Centre Palleko Kec …,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Penerapan Strategi Pembelajaran Poster Session Berbantuan Audio Visual Terhadap Minat Belajar Dan Hasil Belajar Ips Murid Kelas V Sdn No. 39 Centre Palleko Kec …',Tidak ditemukan,"Jurnal Pendidikan dan Pengajaran Guru Sekolah Dasar (JPPGuseda) 4 (3), 212-217, 2021",2021,2,pengaruh penerapan strategi pembelajaran poster session berbantuan audio visual terhadap minat belajar hasil belajar ips murid kelas v sdn no 39 centre palleko kec,Pendidikan Berkualitas
