Title,URL,Creator,Journal,Year,Citations
Penegakan Hukum Terhadap Pelanggaran Pembangunan Di Sempadan Sungai Oleh Satuan Polisi Pamong Praja Provinsi Bali,https://scholar.google.com/scholar?q=+intitle:'Penegakan Hukum Terhadap Pelanggaran Pembangunan Di Sempadan Sungai Oleh Satuan Polisi Pamong Praja Provinsi Bali',Tidak ditemukan,"Pariksa: Jurnal Hukum Agama Hindu 5 (1), 31-40, 2021",2021,0
Analysis of OHS Costs in the Road Construction Project of Singaraja City–Mengwi (Short Cut Bedugul Point 5-6),https://scholar.google.com/scholar?q=+intitle:'Analysis of OHS Costs in the Road Construction Project of Singaraja City–Mengwi (Short Cut Bedugul Point 5-6)',Tidak ditemukan,"Logic: Jurnal Rancang Bangun dan Teknologi 21 (2), 97-100, 2021",2021,0
RECOVERY PARIWISATA BALI PASCA PANDEMI COVID 19 (Studi kasus: Penegakan Protokol Kesehatan Di Kabupaten Buleleng),https://scholar.google.com/scholar?q=+intitle:'RECOVERY PARIWISATA BALI PASCA PANDEMI COVID 19 (Studi kasus: Penegakan Protokol Kesehatan Di Kabupaten Buleleng)',Tidak ditemukan,"SISTA: Jurnal Akademisi dan Praktisi Pariwisata 1 (1), 59-75, 2021",2021,3
"Membangun Infrastruktur Yang Kokoh, Ramah Lingkungan dan Tanggap Bencana","https://scholar.google.com/scholar?q=+intitle:'Membangun Infrastruktur Yang Kokoh, Ramah Lingkungan dan Tanggap Bencana'",Tidak ditemukan,"Unhi Press, 2021",2021,0
ANALISIS TINGKAT PRODUKTIVITAS TENAGA KERJA TERHADAP WAKTU DAN BIAYA PELAKSANAAN PADA PEKERJAAN ARSITEKTUR DI GEDUNG PASCA SARJANA POLTEKPAR BALI (Studi Kasus: Pembangunan …,https://scholar.google.com/scholar?q=+intitle:'ANALISIS TINGKAT PRODUKTIVITAS TENAGA KERJA TERHADAP WAKTU DAN BIAYA PELAKSANAAN PADA PEKERJAAN ARSITEKTUR DI GEDUNG PASCA SARJANA POLTEKPAR BALI (Studi Kasus: Pembangunan …',Tidak ditemukan,"Proceedings 9 (1), 128-136, 2021",2021,0
ANALISA MANAJEMEN ALAT BERAT PEKERJAAN CUT AND FILL DENGAN PENGGUNAAN ALAT BERAT PADA PROYEK DAMARA VILLAGE,https://scholar.google.com/scholar?q=+intitle:'ANALISA MANAJEMEN ALAT BERAT PEKERJAAN CUT AND FILL DENGAN PENGGUNAAN ALAT BERAT PADA PROYEK DAMARA VILLAGE',Tidak ditemukan,"Proceedings 9 (1), 160-171, 2021",2021,0
Criminality and Poverty in Sumatra,https://scholar.google.com/scholar?q=+intitle:'Criminality and Poverty in Sumatra',Tidak ditemukan,"Media Ekonomi 29 (1), 53-62, 2021",2021,3
Analisis Usaha Home Industri Tempe Di Kampung Unggulan Tempe kelurahan Tenggilis Mejoyo Kecamatan Tenggilis Mejoyo Kota Surabaya,https://scholar.google.com/scholar?q=+intitle:'Analisis Usaha Home Industri Tempe Di Kampung Unggulan Tempe kelurahan Tenggilis Mejoyo Kecamatan Tenggilis Mejoyo Kota Surabaya',Tidak ditemukan,"Jurnal Ekonomi dan Bisnis 6 (2), 119-124, 2021",2021,1
Evaluasi Formulasi Kebijakan Smart Village Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Evaluasi Formulasi Kebijakan Smart Village Provinsi Lampung',Tidak ditemukan,"Universitas Lampung, 2021",2021,5
BENTUK IMPERATIF BAHASA LAMPUNG DALAM KAMPANYE PROTOKOL KESEHATAN DI ERA PANDEMI COVID-19,https://scholar.google.com/scholar?q=+intitle:'BENTUK IMPERATIF BAHASA LAMPUNG DALAM KAMPANYE PROTOKOL KESEHATAN DI ERA PANDEMI COVID-19',Tidak ditemukan,"Tutur: Cakrawala Kajian Bahasa-Bahasa Nusantara 7 (1), 84-93, 2021",2021,0
"Pengaruh partisipasi anggaran, kompensasi finansial dan kompensasi nonfinansial terhadap kinerja karyawan PT. Budi Berlian Motors di Lampung","https://scholar.google.com/scholar?q=+intitle:'Pengaruh partisipasi anggaran, kompensasi finansial dan kompensasi nonfinansial terhadap kinerja karyawan PT. Budi Berlian Motors di Lampung'",Tidak ditemukan,"Jurnal Studi Pemerintahan Dan Akuntabilitas 1 (1), 55-67, 2021",2021,7
Corporate Governance on Share Price Performance of Big Cap Issuers During Covid-19 Pandemic,https://scholar.google.com/scholar?q=+intitle:'Corporate Governance on Share Price Performance of Big Cap Issuers During Covid-19 Pandemic',Tidak ditemukan,"ICEBE 2020: Proceedings of the First International Conference of Economics …, 2021",2021,2
Penerapan Kaidah Gap pada Budidaya Jeruk Tumpangsari Dengan Sayuran dalam Era Perubahan Iklim di Kelompok Tani Bina Usaha Pekon Giham Sukamaju Kecamatan Sekincau Lampung Barat,https://scholar.google.com/scholar?q=+intitle:'Penerapan Kaidah Gap pada Budidaya Jeruk Tumpangsari Dengan Sayuran dalam Era Perubahan Iklim di Kelompok Tani Bina Usaha Pekon Giham Sukamaju Kecamatan Sekincau Lampung Barat',Tidak ditemukan,"Jurnal Sinergi 2 (1), 1-9, 2021",2021,0
The role of scout activities and learning environment at school toward students’ characters,https://scholar.google.com/scholar?q=+intitle:'The role of scout activities and learning environment at school toward students’ characters',Tidak ditemukan,,2021,13
HUBUNGAN PENGGUNAAN SMARTPHONE DAN KESIAPAN BELAJAR DENGAN HASIL BELAJAR MATEMATIKA,https://scholar.google.com/scholar?q=+intitle:'HUBUNGAN PENGGUNAAN SMARTPHONE DAN KESIAPAN BELAJAR DENGAN HASIL BELAJAR MATEMATIKA',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (4), 2871-2878, 2021",2021,1
PENGARUH MODEL PEMBELAJARAN BLENDED LEARNING TERHADAP KEMAMPUAN BERPIKIR KRITIS MATEMATIKA SEKOLAH DASAR,https://scholar.google.com/scholar?q=+intitle:'PENGARUH MODEL PEMBELAJARAN BLENDED LEARNING TERHADAP KEMAMPUAN BERPIKIR KRITIS MATEMATIKA SEKOLAH DASAR',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (4), 2784-2790, 2021",2021,0
PENGARUH REALISTIC MATHEMATIC EDUCATION DENGAN MEDIA REALIA TERHADAP HASIL BELAJAR MATEMATIKA,https://scholar.google.com/scholar?q=+intitle:'PENGARUH REALISTIC MATHEMATIC EDUCATION DENGAN MEDIA REALIA TERHADAP HASIL BELAJAR MATEMATIKA',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (2), 840-848, 2021",2021,0
Implementasi Model Pembelajaran Learning Cycle 5E terhadap Hasil Belajar Tematik Sekolah Dasar,https://scholar.google.com/scholar?q=+intitle:'Implementasi Model Pembelajaran Learning Cycle 5E terhadap Hasil Belajar Tematik Sekolah Dasar',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (2), 983-989, 2021",2021,1
Hubungan Bimbingan Orang Tua Selama Pembelajaran Daring dengan Hasil Belajar Peserta Didik,https://scholar.google.com/scholar?q=+intitle:'Hubungan Bimbingan Orang Tua Selama Pembelajaran Daring dengan Hasil Belajar Peserta Didik',Tidak ditemukan,"DIDAKTIKA TAUHIDIJURNAL PENDIDIKAN GURU SEKOLAH DASAR 8 (2), 135-146, 2021",2021,1
HUBUNGAN PENGGUNAAN SMARTPHONE DAN KESIAPAN BELAJAR DENGAN HASIL BELAJAR MATEMATIKA.,https://scholar.google.com/scholar?q=+intitle:'HUBUNGAN PENGGUNAAN SMARTPHONE DAN KESIAPAN BELAJAR DENGAN HASIL BELAJAR MATEMATIKA.',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (4), 2971-2878, 2021",2021,0
PENGARUH MODEL PEMBELAJARAN BLENDED LEARNING TERHADAP KEMAMPUAN BERPIKIR KRITIS MATEMATIKA PESERTA DIDIK SEKOLAH DASAR.,https://scholar.google.com/scholar?q=+intitle:'PENGARUH MODEL PEMBELAJARAN BLENDED LEARNING TERHADAP KEMAMPUAN BERPIKIR KRITIS MATEMATIKA PESERTA DIDIK SEKOLAH DASAR.',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (4), 2784-2790, 2021",2021,4
PENGARUH REALISTIC MATHEMATIC EDUCATION DENGAN MEDIA REALIA TERHADAP HASIL BELAJAR MATEMATIKA.,https://scholar.google.com/scholar?q=+intitle:'PENGARUH REALISTIC MATHEMATIC EDUCATION DENGAN MEDIA REALIA TERHADAP HASIL BELAJAR MATEMATIKA.',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (2), 840-848, 2021",2021,0
IMPLEMENTASI MODEL PEMBELAJARAN LEARNING CYCLE 5E TERHADAP HASIL BELAJAR TEMATIK SEKOLAH DASAR.,https://scholar.google.com/scholar?q=+intitle:'IMPLEMENTASI MODEL PEMBELAJARAN LEARNING CYCLE 5E TERHADAP HASIL BELAJAR TEMATIK SEKOLAH DASAR.',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 10 (2), 983-989, 2021",2021,3
PENGARUH JENIS PUPUK ORGANIK DAN APLIKASIPUPUK HAYATI TERHADAP PERTUMBUHAN DAN PRODUKSI TANAMAN TOMAT (Solanum lycopersicumMill) DI DESA SUKABANJAR KECAMATAN GEDONG TATAAN,https://scholar.google.com/scholar?q=+intitle:'PENGARUH JENIS PUPUK ORGANIK DAN APLIKASIPUPUK HAYATI TERHADAP PERTUMBUHAN DAN PRODUKSI TANAMAN TOMAT (Solanum lycopersicumMill) DI DESA SUKABANJAR KECAMATAN GEDONG TATAAN',Tidak ditemukan,"Jurnal Agrotek Tropika 9 (1), 145-151, 2021",2021,5
Pengaruh Dosis Pupuk NPK dan Jenis Pupuk Pelengkap terhadap Pertumbuhan dan Produksi Cabai (Capsicum annuum L.),https://scholar.google.com/scholar?q=+intitle:'Pengaruh Dosis Pupuk NPK dan Jenis Pupuk Pelengkap terhadap Pertumbuhan dan Produksi Cabai (Capsicum annuum L.)',Tidak ditemukan,"Jurnal Agrotropika 20 (2), 81-92, 2021",2021,2
Analisis Nilai-Nilai Kearifan Lokal Dalam 5 Falsafah Hidup Masyarakat Lampung,https://scholar.google.com/scholar?q=+intitle:'Analisis Nilai-Nilai Kearifan Lokal Dalam 5 Falsafah Hidup Masyarakat Lampung',Tidak ditemukan,"Jurnal Kultur Demokrasi 10 (1), 9-23, 2021",2021,8
Interregional Analysis Input-Output Of Lampung Province And Banten Province (Updating Irio 2018),https://scholar.google.com/scholar?q=+intitle:'Interregional Analysis Input-Output Of Lampung Province And Banten Province (Updating Irio 2018)',Tidak ditemukan,"Systematic Reviews in Pharmacy 12 (12), 295-309, 2021",2021,2
The Effect of Shallot and Tomato Extract Consentrations on the Growth of Mangosteen Seedling (Garcinia mangostana L.),https://scholar.google.com/scholar?q=+intitle:'The Effect of Shallot and Tomato Extract Consentrations on the Growth of Mangosteen Seedling (Garcinia mangostana L.)',Tidak ditemukan,"Jurnal Hortikultura Indonesia 12 (1), 42-50, 2021",2021,0
Pengaruh Model GDL terhadap Keterampilan Bertanya dan Kemampuan Pemecahan Masalah SD,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Model GDL terhadap Keterampilan Bertanya dan Kemampuan Pemecahan Masalah SD',Tidak ditemukan,"Jurnal Terampil 7 (2), 89-96, 2021",2021,0
Hubungan Minat Belajar dan Disiplin Belajar dengan Hasil Belajar Matematika Peserta Didik Kelas V SD,https://scholar.google.com/scholar?q=+intitle:'Hubungan Minat Belajar dan Disiplin Belajar dengan Hasil Belajar Matematika Peserta Didik Kelas V SD',Tidak ditemukan,"Pedagogi: Jurnal Pendidikan Dasar 9 (2), 2021",2021,0
Hubungan Kebiasaan Belajar dan Peran Orang Tua Pada Pembelajaran Daring Dengan Hasil Belajar Tematik Peserta Didik,https://scholar.google.com/scholar?q=+intitle:'Hubungan Kebiasaan Belajar dan Peran Orang Tua Pada Pembelajaran Daring Dengan Hasil Belajar Tematik Peserta Didik',Tidak ditemukan,"Kognisi: Jurnal Penelitian Pendidikan Sekolah Dasar 1 (2), 47-53, 2021",2021,0
The Pollution of the Great Pacific Garbage and the Impact for Indonesia,https://scholar.google.com/scholar?q=+intitle:'The Pollution of the Great Pacific Garbage and the Impact for Indonesia',Tidak ditemukan,"Journal of Legal, Ethical and Regulatory Issues 24 (Juni 2021), https://www …",2021,0
Capacity Building Pemahaman Tentang Asean Economic Community (AEC) di MAN 1 Bandar Lampung dalam Menyongsong Indonesia Emas 2045,https://scholar.google.com/scholar?q=+intitle:'Capacity Building Pemahaman Tentang Asean Economic Community (AEC) di MAN 1 Bandar Lampung dalam Menyongsong Indonesia Emas 2045',Tidak ditemukan,"Jurnal Sumbangsih 2 (1), 8-14, 2021",2021,0
Bagaimana Meningkatkan Kemampuan Berpikir Tingkat Tinggi (HOTS) Peserta Didik,https://scholar.google.com/scholar?q=+intitle:'Bagaimana Meningkatkan Kemampuan Berpikir Tingkat Tinggi (HOTS) Peserta Didik',Tidak ditemukan,"Pusaka Media, 2021",2021,26
The implementation of the online thesis supervision during pandemic covid-19 at one of graduate and postgraduate programs in Indonesia,https://scholar.google.com/scholar?q=+intitle:'The implementation of the online thesis supervision during pandemic covid-19 at one of graduate and postgraduate programs in Indonesia',Tidak ditemukan,"Aksara: Jurnal Bahasa dan Sastra 22 (1), 43-53, 2021",2021,14
"Certificate of Appreciation for his contribution to “European Journal of Educational Research” as reviewer at Vol. 10, Iss. 2.","https://scholar.google.com/scholar?q=+intitle:'Certificate of Appreciation for his contribution to “European Journal of Educational Research” as reviewer at Vol. 10, Iss. 2.'",Tidak ditemukan,"European Journal of Educational Research, 2021",2021,0
English teachers’ perception on teaching English vocabulary using songs as media for senior high school in Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'English teachers’ perception on teaching English vocabulary using songs as media for senior high school in Bandar Lampung',Tidak ditemukan,"U-JET 10 (1), 89-95, 2021",2021,1
The use of collaborative strategic reading to improve students’ reading comprehension.,https://scholar.google.com/scholar?q=+intitle:'The use of collaborative strategic reading to improve students’ reading comprehension.',Tidak ditemukan,"U-JET 10 (4), 383-389, 2021",2021,0
THE EFFECTIVENESS OF USING MIND MAPPING TECHNIQUE TO IMPROVE STUDENTS’READING COMPREHENSION IN NARRATIVE TEXT,https://scholar.google.com/scholar?q=+intitle:'THE EFFECTIVENESS OF USING MIND MAPPING TECHNIQUE TO IMPROVE STUDENTS’READING COMPREHENSION IN NARRATIVE TEXT',Tidak ditemukan,"FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN, 2021",2021,1
The Use Of Jigsaw Strategy To Improve Students' Reading Comprehension Achievement At SMKN 1 CANDIPURO,https://scholar.google.com/scholar?q=+intitle:'The Use Of Jigsaw Strategy To Improve Students' Reading Comprehension Achievement At SMKN 1 CANDIPURO',Tidak ditemukan,"U-JET 10 (4), 378-382, 2021",2021,0
Teaching Speaking through Picture Series Media at the Second Grade of SMP Negeri 4 Natar,https://scholar.google.com/scholar?q=+intitle:'Teaching Speaking through Picture Series Media at the Second Grade of SMP Negeri 4 Natar',Tidak ditemukan,"FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN, 2021",2021,1
Question prompts in teaching relevant and authentic texts to improve students’ reading competence during pandemic covid-19 outbreak,https://scholar.google.com/scholar?q=+intitle:'Question prompts in teaching relevant and authentic texts to improve students’ reading competence during pandemic covid-19 outbreak',Tidak ditemukan,"Jurnal Pendidikan Progresif, 2021",2021,2
Improving Students Speaking Ability Trough Hidden Object Game at The Second Grade of SMPN 8 Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Improving Students Speaking Ability Trough Hidden Object Game at The Second Grade of SMPN 8 Bandar Lampung',Tidak ditemukan,"U-JET 10 (2), 142-151, 2021",2021,0
Analyzing English Vocabulary In English Textbooks For EFL Learners By Using The Range Program,https://scholar.google.com/scholar?q=+intitle:'Analyzing English Vocabulary In English Textbooks For EFL Learners By Using The Range Program',Tidak ditemukan,,2021,0
Improving students’ content words vocabulary through songs at SMP Negeri 4 Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Improving students’ content words vocabulary through songs at SMP Negeri 4 Bandar Lampung',Tidak ditemukan,"U-JET 10 (4), 418-422, 2021",2021,0
An analysis of students’ reading difficulties; a study at the first grade of SMKN 1 Simpang Pematang,https://scholar.google.com/scholar?q=+intitle:'An analysis of students’ reading difficulties; a study at the first grade of SMKN 1 Simpang Pematang',Tidak ditemukan,"U-JET 10 (3), 309-316, 2021",2021,1
Explaining Intensity of Trade Integration and Tax Policies Towards ASEAN Economic Integration in an Era of Global Competitiveness,https://scholar.google.com/scholar?q=+intitle:'Explaining Intensity of Trade Integration and Tax Policies Towards ASEAN Economic Integration in an Era of Global Competitiveness',Tidak ditemukan,"ICEBE 2020: Proceedings of the First International Conference of Economics …, 2021",2021,0
"Efikasi 3 jenis herbisida Nonselektif terhadap Kecepatan dan Efikasi Pengendalian Gulma di Jagung, Padi Sawah, padi passant surut, Sawit TBM, dan sawit TM","https://scholar.google.com/scholar?q=+intitle:'Efikasi 3 jenis herbisida Nonselektif terhadap Kecepatan dan Efikasi Pengendalian Gulma di Jagung, Padi Sawah, padi passant surut, Sawit TBM, dan sawit TM'",Tidak ditemukan,,2021,0
Eksistensi pertunjukkan orkes gambus di Kenali Lampung Barat,https://scholar.google.com/scholar?q=+intitle:'Eksistensi pertunjukkan orkes gambus di Kenali Lampung Barat',Tidak ditemukan,"Journal of Music Education and Performing Arts (JMEPA) 1 (2), 1-13, 2021",2021,3
Strategi Pembelajaran Lagu Sai Bumi Khua Jukhai Pada Siswa Kelas VIII di SMPK Penabur Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Strategi Pembelajaran Lagu Sai Bumi Khua Jukhai Pada Siswa Kelas VIII di SMPK Penabur Bandar Lampung',Tidak ditemukan,"JOURNAL OF MUSIC EDUCATION AND PERFORMING ARTS 1 (1), 23-29, 2021",2021,0
PENDEFINISIAN KOORDINAT ULP2 UNIVERSITAS LAMPUNG TERHADAP ITRF 2014 MENGGUNAKAN TITIK IKAT IGS DAN CORS BADAN INFORMASI GEOSPASIAL,https://scholar.google.com/scholar?q=+intitle:'PENDEFINISIAN KOORDINAT ULP2 UNIVERSITAS LAMPUNG TERHADAP ITRF 2014 MENGGUNAKAN TITIK IKAT IGS DAN CORS BADAN INFORMASI GEOSPASIAL',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (1), 28-38, 2021",2021,1
PENDEFINISIAN KOORDINAT ULP2 UNIVERSITAS LAMPUNG TERHADAP ITRF 2014 SERTA ANALISA PENGGUNAAN TIGA MACAM RECEIVER YANG BERBEDA,https://scholar.google.com/scholar?q=+intitle:'PENDEFINISIAN KOORDINAT ULP2 UNIVERSITAS LAMPUNG TERHADAP ITRF 2014 SERTA ANALISA PENGGUNAAN TIGA MACAM RECEIVER YANG BERBEDA',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (1), 18-27",2021,0
Pendefinisian Koordinat ULP2 Terhadap ITRF 2014 Menggunakan kombinasi Satelit GPS dan GLONASS,https://scholar.google.com/scholar?q=+intitle:'Pendefinisian Koordinat ULP2 Terhadap ITRF 2014 Menggunakan kombinasi Satelit GPS dan GLONASS',Tidak ditemukan,"Journal of Geodesy and Geomatics (DATUM) 1 (1), 1-8, 2021",2021,5
Kajian pengaruh panjang baseline terhadap pengolahan data GPS metode static radial menggunakan perangkat lunak net diff,https://scholar.google.com/scholar?q=+intitle:'Kajian pengaruh panjang baseline terhadap pengolahan data GPS metode static radial menggunakan perangkat lunak net diff',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (2), 18-22, 2021",2021,3
Analisis Pergeseran Dan Regangan Selat Sunda Berdasarkan Data Cors Big Tahun2017-2019,https://scholar.google.com/scholar?q=+intitle:'Analisis Pergeseran Dan Regangan Selat Sunda Berdasarkan Data Cors Big Tahun2017-2019',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (2), 31-42, 2021",2021,3
ANALISIS DEFORMASI GUNUNG SINABUNG BERDASARKAN DATA PENGAMATAN GPS PERIODE 2017-2018,https://scholar.google.com/scholar?q=+intitle:'ANALISIS DEFORMASI GUNUNG SINABUNG BERDASARKAN DATA PENGAMATAN GPS PERIODE 2017-2018',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (2), 13-17, 2021",2021,0
ANALISIS PERGESERAN DAN REGANGAN WILAYAH LAMPUNG BERDASARKAN DATA PENGAMATAN GPS EPISODIK TAHUN 2018-2019,https://scholar.google.com/scholar?q=+intitle:'ANALISIS PERGESERAN DAN REGANGAN WILAYAH LAMPUNG BERDASARKAN DATA PENGAMATAN GPS EPISODIK TAHUN 2018-2019',Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (2), 23-30, 2021",2021,2
KAJIAN PEMETAAN DESA LENGKAP DI KABUPUPATEN LAMPUNG TIMUR TAHUN 2021,https://scholar.google.com/scholar?q=+intitle:'KAJIAN PEMETAAN DESA LENGKAP DI KABUPUPATEN LAMPUNG TIMUR TAHUN 2021',Tidak ditemukan,"Lembaga Penelitian dan Pengabdian kepada Masyarakat, 2021",2021,0
Rheological Model of Concrete Shrinkage,https://scholar.google.com/scholar?q=+intitle:'Rheological Model of Concrete Shrinkage',Tidak ditemukan,"International Journal of Technology, 12, 217-227, 2021",2021,2
Pelatihan Sisten Daring Jalan Rabat Beton,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Sisten Daring Jalan Rabat Beton',Tidak ditemukan,,2021,0
"Pembuatan Peta Zona Nilai Tanah Dengan Sistem Informasi Geografis Berbasis Web (Studi Kasus: Desa Kota Gajah Timur, Lampung Tengah)","https://scholar.google.com/scholar?q=+intitle:'Pembuatan Peta Zona Nilai Tanah Dengan Sistem Informasi Geografis Berbasis Web (Studi Kasus: Desa Kota Gajah Timur, Lampung Tengah)'",Tidak ditemukan,"Journal of Geodesy and Geomatics 1 (1), 55-61, 2021",2021,5
PENGARUH PERSEPSI DUNIA KERJA KONDISI SOSIAL EKONOMI TERHADAP MOTIVASI MELANJUTKAN PERGURUAN TINGGI,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PERSEPSI DUNIA KERJA KONDISI SOSIAL EKONOMI TERHADAP MOTIVASI MELANJUTKAN PERGURUAN TINGGI',Tidak ditemukan,"JEE (Jurnal Edukasi Ekobis) 8 (1), 2021",2021,0
